Sno,Candidate_Ref,DOJ_Extended,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Location_ID,Postal_Code,Age,LOB_Id,Domicile_Id
322,3256827,Yes,26,30,E1,26.37,61.69,27.95,No,Yes,Male,Agency,3,L001,201301,27,4,D3
323,3257382,Yes,40,60,E1,45,47.5,1.72,No,No,Male,Direct,4,L001,201301,28,5,D20
324,3257556,Yes,26,30,E2,42.85,42.85,0,No,No,Male,Employee Referral,6,L001,201301,30,2,D16
325,3257972,No,13,60,E1,-22.13,11.25,42.86,No,No,Male,Agency,2,L001,201301,25,5,D8
326,3258076,No,1,30,E1,-68.83,24.68,300,No,No,Male,Agency,3,L002,600020,24,1,D7
327,3258078,No,3,30,E1,306.25,168.75,-33.85,No,No,Male,Agency,9,L002,600020,36,1,D2
328,3258105,Yes,3,30,E1,-39.64,42.86,136.67,No,No,Male,Agency,1,L002,600020,27,1,D2
329,3258125,Yes,5,30,E1,359.77,244.83,-25,No,No,Male,Direct,3,L002,600020,26,1,D21
331,3262701,Yes,7,30,E1,212.5,212.5,0,No,No,Female,Agency,2,L002,600020,25,1,D4
332,3263017,Yes,9,30,E2,33.33,16.67,-12.5,No,No,Male,Direct,10,L002,600020,35,1,D5
333,3264071,Yes,40,30,E3,-30.43,-28.26,3.13,No,No,Male,Direct,13,L002,600020,36,3,D17
334,3267491,No,1,30,E1,80.56,69.44,-6.15,No,No,Male,Employee Referral,1,L004,560034,30,1,D17
336,3267878,No,28,60,E1,291.3,165.22,-32.22,No,No,Male,Agency,3,L002,600020,28,4,D22
338,3267960,Yes,64,60,E2,42.84,42.84,0,No,No,Male,Employee Referral,7,L002,600020,35,2,D3
339,3272381,Yes,107,30,E1,43.59,41.03,-1.79,No,No,Male,Direct,4,L004,560034,26,1,D23
340,3278272,Yes,27,30,E3,42.85,42.85,0,No,Yes,Male,Employee Referral,8,L002,600020,33,2,D9
342,3280954,Yes,29,30,E2,42.84,42.84,0,No,Yes,Male,Employee Referral,4,L002,600020,32,2,D6
343,3283933,No,0,30,E1,50,50,0,No,No,Male,Employee Referral,4,L004,560034,26,4,D6
344,3284172,Yes,14,30,E1,216.67,195.83,-6.58,No,No,Male,Direct,3,L002,600020,25,5,D20
345,3284288,Yes,4,30,E1,42.84,42.84,0,No,No,Female,Employee Referral,2,L001,201301,24,2,D6
348,3288600,Yes,78,90,E2,-21.92,-21.92,0,No,No,Male,Direct,8,L002,600020,31,4,D1
350,3290646,No,0,30,E2,100,200,50,No,No,Male,Direct,2,L001,201301,34,2,D14
351,3293535,Yes,4,30,E2,-23.29,9.59,42.86,Yes,No,Male,Agency,6,L002,600020,38,1,D9
353,3293720,No,30,30,E1,-14.97,42.86,68,No,No,Male,Agency,1,L004,560034,26,2,D11
354,3294274,No,32,45,E1,36.84,32.89,-2.88,No,Yes,Female,Agency,4,L002,600020,34,1,D22
355,3294297,Yes,39,30,E1,33.33,66.67,25,No,No,Male,Direct,1,L002,600020,24,2,D1
356,3294316,Yes,58,30,E1,33.33,66.67,25,No,No,Male,Direct,1,L002,600020,24,2,D8
357,3294384,Yes,33,30,E2,57.14,57.14,0,No,Yes,Male,Employee Referral,3,L002,600020,24,2,D5
358,3300178,No,14,30,E1,-19.09,-19.09,0,No,No,Male,Direct,3,L002,600020,25,3,D9
359,3300192,No,16,30,E2,22.22,48.89,21.82,No,No,Male,Direct,5,L004,560034,30,2,D12
360,3300563,Yes,29,30,,-30,-30.6,-0.85,No,No,Male,Employee Referral,8,L001,201301,33,5,D19
361,3300715,Yes,20,60,E2,42.85,42.85,0,No,No,Male,Agency,4,L001,201301,27,2,D12
362,3300802,Yes,26,45,E1,-18.27,-18.27,0,Yes,No,Male,Agency,2,L002,600020,24,1,D4
363,3300828,Yes,28,30,E2,42.85,42.85,0,No,Yes,Male,Employee Referral,9,L002,600020,36,2,D1
364,3302340,Yes,22,60,E2,42.84,42.84,0,No,No,Male,Employee Referral,2,L001,201301,28,2,D23
365,3304533,Yes,4,30,E1,-62.5,-11.25,136.67,No,Yes,Female,Agency,2,L001,201301,27,5,D11
366,3305244,Yes,8,30,E2,-10.53,-10.53,0,No,No,Male,Direct,8,L004,560034,30,2,D12
368,3311520,Yes,49,30,E2,294.74,228.95,-16.67,No,No,Male,Direct,5,L004,560034,37,7,D22
369,3318393,Yes,0,30,E1,92.54,80.51,-6.25,No,No,Male,Direct,3,Null,560034,23,2,D14
370,3321416,Yes,1,30,E2,46.67,46.67,0,No,No,Male,Direct,11,L009,400001,39,3,D9
371,3322390,Yes,37,60,E1,80.56,69.44,-6.15,No,No,Male,Employee Referral,3,L004,560034,26,6,D11
372,3327789,No,0,30,E2,200,180,-6.67,No,No,Male,Employee Referral,2,L001,201301,24,2,D18
373,3327838,No,2,30,E2,150,133.33,-6.67,No,No,Male,Employee Referral,1,L001,201301,25,2,D6
374,3328005,Yes,92,90,E1,23.46,29.63,5,No,No,Male,Direct,6,L004,560034,30,7,D19
375,3328526,No,1,0,E1,-12.05,25.65,42.86,No,No,Female,Employee Referral,2,L004,560034,27,1,D15
376,3328640,No,6,60,E2,53.33,53.33,0,No,No,Male,Agency,7,L001,201301,30,3,D11
379,3338018,Yes,1,30,E2,42.84,42.84,0,No,No,Male,Agency,3,L001,201301,24,2,D24
380,3342223,Yes,9,30,E2,42.84,42.84,0,No,No,Male,Agency,2,L001,201301,28,2,D5
381,3342678,Yes,3,30,E3,57.14,28.57,-18.18,No,No,Female,Employee Referral,7,L001,201301,29,2,D8
382,3346442,Yes,24,30,E1,42.84,42.84,0,No,No,Male,Employee Referral,1,L001,201301,24,2,D15
383,3347772,Yes,3,30,E1,42.83,42.83,0,No,No,Male,Employee Referral,2,L001,201301,27,2,D12
384,3347826,No,9,30,E1,42.86,42.86,0,No,No,Male,Employee Referral,1,L001,201301,21,2,D22
385,3348191,Yes,34,60,E3,-10.53,-11.69,-1.3,Yes,Yes,Male,Direct,5,L001,201301,34,2,D4
386,3351261,No,0,0,E2,33.33,266.67,175,No,No,Male,Direct,8,L002,600020,34,2,D9
387,3351640,Yes,39,30,E1,44.44,-26.67,-49.23,No,No,Male,Direct,2,L004,560034,27,2,D20
388,3351807,Yes,15,30,E2,42.84,42.84,0,No,No,Male,Employee Referral,1,L001,201301,26,2,D3
389,3351848,No,3,30,E1,36.93,42.86,4.33,No,No,Male,Direct,2,L005,500004,25,2,D6
390,3352340,Yes,4,0,E2,42.86,42.86,0,No,No,Male,Employee Referral,7,L001,201301,31,2,D3
391,3355586,Yes,9,30,E3,-17.65,-17.65,0,No,No,Male,Direct,15,L001,201301,36,2,D21
392,3355597,Yes,14,30,E1,89.19,62.16,-14.29,No,No,Female,Agency,4,L001,201301,28,5,D4
393,3356490,No,4,30,E2,44.44,-33.33,-53.85,No,No,Male,Direct,2,L009,400001,26,2,D9
394,3356959,No,42,30,E1,227.87,145.9,-25,No,No,Male,Employee Referral,3,L002,600020,26,1,D6
395,3374169,No,61,30,E3,30,169.44,107.26,No,No,Male,Direct,8,L002,600020,34,2,D16
396,3374257,No,61,30,E2,50,0,-33.33,No,No,Male,Direct,2,L004,560034,29,2,D10
398,3377182,Yes,23,90,E2,53.85,46.15,-5,No,No,Female,Employee Referral,6,L002,600020,31,1,D3
399,3377286,No,0,30,E1,76.47,76.47,0,No,No,Male,Direct,2,L001,201301,23,1,D1
400,3377474,Yes,79,90,E2,20,13,-5.83,No,No,Female,Direct,7,L001,201301,33,6,D16
401,3379707,No,34,30,E1,266.67,166.67,-27.27,No,No,Male,Agency,3,L001,201301,28,5,D7
402,3379843,No,17,0,,-12.04,-12.04,0,No,No,Male,Agency,2,L002,600020,28,2,D3
403,3382002,Yes,8,30,E1,60.49,38.27,-13.85,No,No,Male,Direct,4,L001,201301,26,5,D4
404,3382722,No,64,30,E1,240,150,-26.47,No,Yes,Male,Direct,1,L002,600020,26,1,D15
411,3418495,No,3,0,E1,-16.67,-25,-10,No,No,Male,Direct,4,L004,560034,30,6,D18
412,3423899,Yes,20,30,E1,57.14,5.71,-32.73,No,No,Male,Direct,3,L001,201301,24,5,D3
413,3423964,No,33,30,E1,80.56,23.61,-31.54,No,No,Male,Direct,4,L001,201301,32,5,D22
414,3424007,Yes,46,30,E1,44.44,-20,-44.62,No,No,Male,Direct,3,L001,201301,25,5,D22
415,3424549,Yes,77,30,E1,80,78,-1.11,No,No,Female,Direct,3,L001,201301,25,5,D6
416,3424789,No,14,30,E1,24.53,18.31,-5,Yes,Yes,Male,Agency,4,L004,560034,27,1,D4
417,3425046,No,0,0,E1,-33.33,-23.81,14.29,Yes,Yes,Female,Direct,4,L002,600020,27,1,D21
418,3428591,Yes,21,90,E2,15.38,15.38,0,Yes,No,Male,Direct,8,L002,600020,30,1,D15
419,3429009,No,16,0,E1,2.08,225,218.37,No,No,Male,Employee Referral,7,L002,600020,31,7,D1
420,3429992,Yes,20,30,E1,28.89,28.89,0,No,No,Male,Direct,3,L002,600020,27,5,D13
422,3435024,No,11,30,E1,257.14,471.43,60,Yes,Yes,Male,Agency,3,L002,600020,28,7,D6
427,3458547,Yes,9,30,E2,38.89,31.94,-5,No,Yes,Male,Direct,7,L005,500004,36,3,D11
428,3459128,Yes,23,60,E1,59.57,46.81,-8,Yes,Yes,Male,Employee Referral,4,L004,560034,26,1,D11
429,3459132,Yes,27,0,E2,4.48,0,-4.29,No,No,Male,Employee Referral,7,L004,560034,30,1,D2
431,3462905,Yes,24,30,E1,36.36,-54.55,-66.67,No,No,Male,Direct,2,L004,560034,29,2,D12
432,3463459,Yes,34,30,E1,108.33,85.19,-11.11,Yes,No,Male,Agency,4,L004,560034,28,1,D16
433,3470343,Yes,22,30,E1,-13.42,42.86,65,No,No,Male,Agency,3,L002,600020,27,2,D8
434,3470957,Yes,14,0,E1,227.27,172.73,-16.67,No,No,Male,Employee Referral,1,L004,560034,24,1,D15
435,3476331,Yes,37,30,E1,20,20,0,No,No,Male,Direct,4,L004,560034,28,6,D7
438,3488358,Yes,4,0,E1,209.52,161.9,-15.38,No,No,Male,Employee Referral,3,L004,560034,28,4,D17
440,3495740,Yes,20,0,E2,45.16,41.13,-2.78,Yes,No,Male,Employee Referral,9,L005,500004,33,8,D23
443,3507312,No,4,30,E3,44.44,253.82,144.95,No,No,Male,Direct,8,L004,560034,28,2,D21
444,3512053,Yes,23,30,E2,59.17,49.22,-6.25,Yes,No,Male,Employee Referral,6,L001,201301,31,1,D2
445,3518153,Yes,12,60,E2,36.32,25.61,-7.86,No,No,Male,Direct,7,L004,560034,34,7,D10
447,3538488,No,28,60,E3,-23.08,-23.08,0,No,No,Male,Employee Referral,10,L001,201301,32,1,D3
448,3538610,Yes,11,60,E1,-17.24,10.34,33.33,Yes,Yes,Male,Direct,4,L002,600020,29,1,D4
449,3544532,No,6,0,E1,37.61,44.5,5,Yes,No,Male,Agency,3,L002,600020,27,1,D19
452,3587994,Yes,30,0,E1,212.5,134.38,-25,No,No,Male,Direct,1,L004,560034,23,1,D21
454,3618730,No,4,0,E1,233.33,233.33,0,No,No,Male,Employee Referral,5,L004,560034,30,1,D24
455,3618909,Yes,3,30,E1,233.33,233.33,0,No,No,Female,Direct,1,L002,600020,25,1,D13
456,3619135,Yes,0,60,E1,41.3,21.74,-13.85,No,No,Female,Direct,4,L002,600020,28,4,D14
457,3631656,No,15,0,E1,145.9,63.93,-33.33,No,Yes,Female,Agency,3,L002,600020,28,1,D14
459,3632340,No,5,0,E1,-24.35,-16.79,10,No,No,Male,Agency,2,L001,201301,25,1,D13
461,3644811,No,7,0,,-24.17,8.33,42.86,No,No,Male,Employee Referral,6,L004,560034,32,2,D15
463,3649761,Yes,0,0,E2,37.95,37.95,0,Yes,No,Male,Employee Referral,8,L001,201301,36,6,D8
464,3664507,Yes,27,30,E1,300,275,-6.25,No,Yes,Male,Direct,12,L001,201301,34,7,D8
465,3671120,Yes,3,30,E1,-10.71,-10.71,0,No,Yes,Male,Agency,2,L002,600020,25,1,D24
467,3685301,No,13,0,E1,-31.52,-2.17,42.86,No,No,Male,Agency,2,L004,560034,25,1,D14
468,3685332,No,4,0,E1,-57.43,-39.19,42.86,No,No,Male,Agency,2,L004,560034,25,1,D11
469,3685353,Yes,10,0,E1,100,87.5,-6.25,No,No,Male,Agency,1,L004,560034,24,1,D4
470,3685392,No,7,30,E1,38.89,25,-10,No,Yes,Male,Agency,1,L004,560034,23,1,D19
471,3685427,No,20,0,E1,-31.82,-31.82,0,No,No,Male,Agency,1,L004,560034,25,1,D17
472,3687244,No,10,30,E1,160.42,217.71,22,No,Yes,Male,Direct,2,L002,600020,25,1,D22
474,3697401,Yes,3,0,E2,0,-18.75,-18.75,No,No,Female,Employee Referral,9,L004,560034,32,1,D16
475,3699033,No,6,0,E2,25,12.5,-10,No,No,Female,Agency,5,L004,560034,27,1,D22
476,3707268,Yes,2,30,E2,60,44,-10,No,No,Female,Employee Referral,9,L002,600020,32,1,D4
477,3709298,No,1,30,E2,-10.51,27.84,42.86,No,No,Male,Employee Referral,3,L001,201301,30,2,D13
480,3727916,Yes,4,0,E1,-22.22,-22.22,0,No,No,Female,Employee Referral,6,L002,600020,31,2,D23
483,3758183,Yes,6,60,E2,33.74,18.31,-11.54,Yes,No,Male,Employee Referral,7,L001,201301,32,1,D11
487,3815047,No,1,0,E1,-11.39,-11.39,0,No,No,Male,Employee Referral,2,L001,201301,26,2,D19
488,3828911,No,2,30,E3,-25,-25,0,Yes,Yes,Male,Direct,15,L002,600020,37,1,D1
489,2109586,Yes,79,90,E2,31.58,10.53,-16,Yes,No,Female,Direct,9,L002,600020,31,1,D1
490,2109941,Yes,67,60,E2,39.86,39.86,0,No,No,Male,Agency,5,L004,560034,30,4,D22
491,2110719,No,1,45,E2,52.62,43.9,-5.71,No,No,Male,Direct,6,L004,560034,31,4,D11
493,2111873,No,8,30,E1,41.67,50,5.88,No,No,Male,Agency,3,L002,600020,28,1,D20
494,2111978,Yes,108,60,E2,25,15.38,-7.69,No,No,Male,Agency,6,L004,560034,33,4,D23
496,2112613,No,5,0,E1,66.67,33.33,-20,No,No,Male,Employee Referral,3,L001,201301,25,2,D22
498,2112944,No,40,60,E3,27.27,27.27,0,No,No,Male,Direct,12,L002,600020,38,2,D3
500,2113310,No,0,0,E2,30.83,30.83,0,No,Yes,Male,Direct,9,L001,201301,31,2,D1
501,2113315,No,0,0,E2,29.23,29.23,0,No,Yes,Male,Direct,11,L001,201301,34,2,D9
502,2113885,No,2,0,E2,40,50,7.14,No,Yes,Male,Direct,5,L001,201301,32,2,D2
504,2114740,No,6,0,E3,30,40.85,8.34,Yes,No,Male,Direct,10,L002,600020,32,2,D15
505,2114758,Yes,37,90,E1,99,77.86,-10.63,No,No,Male,Direct,4,L004,560034,28,4,D2
507,2114973,No,3,60,E1,125,105,-8.89,No,No,Male,Employee Referral,2,L001,201301,26,5,D8
510,2115688,Yes,28,30,E1,70.27,70.27,0,No,No,Male,Employee Referral,3,L004,560034,26,6,D14
511,2115820,No,1,30,E1,53.85,53.85,0,No,Yes,Female,Direct,2,L001,201301,28,2,D11
512,2115908,Yes,6,30,E2,20,20,0,No,No,Male,Direct,5,L001,201301,26,2,D5
513,2115986,No,6,45,E1,69.77,69.77,0,Yes,No,Male,Employee Referral,3,L004,560034,26,6,D7
514,2116452,Yes,38,30,E1,12.07,12.07,0,No,No,Male,Direct,4,L004,560034,32,5,D12
517,2116640,No,1,60,E1,44.44,26.67,-12.31,No,No,Female,Employee Referral,4,L001,201301,29,5,D4
518,2116851,No,6,90,E3,27.66,27.66,0,No,No,Male,Direct,5,L001,201301,37,2,D5
519,2116859,Yes,70,60,,34.96,30.25,-3.49,No,No,Male,Direct,4,L001,201301,29,2,D8
520,2117309,Yes,13,30,E1,53.33,53.33,0,No,No,Male,Direct,1,L009,400001,25,2,D20
522,2117762,Yes,42,60,E2,24.63,23.01,-1.3,No,Yes,Male,Agency,3,L001,201301,28,2,D19
523,2117808,Yes,68,75,E2,20.05,22.45,2,No,No,Male,Employee Referral,7,L001,201301,38,2,D16
524,2117861,Yes,62,60,E2,40.85,40.85,0,No,No,Male,Employee Referral,2,L001,201301,,2,D15
525,2117896,No,2,30,E1,140,140,0,No,No,Male,Employee Referral,2,L002,600020,26,2,D22
526,2117921,Yes,82,90,E3,31.13,42.21,8.44,No,No,Male,Direct,8,L001,201301,28,2,D5
527,2117926,No,3,30,E1,30.68,30.68,0,No,No,Female,Direct,4,L001,201301,29,1,D17
529,2118024,No,38,60,E1,33.33,24.44,-6.67,No,No,Male,Employee Referral,4,L001,201301,29,1,D11
530,2118139,Yes,10,60,E1,14.04,14.04,0,No,No,Male,Direct,3,L001,201301,30,6,D22
532,2118193,Yes,1,0,E2,30.52,30.52,0,No,No,Male,Employee Referral,3,L001,201301,26,2,D24
533,2118300,Yes,13,30,E1,23.08,23.08,0,No,No,Male,Direct,4,L001,201301,28,3,D12
534,2118473,No,0,30,E2,37.5,66.67,21.21,No,Yes,Male,Employee Referral,2,L001,201301,25,2,D17
535,2118480,No,4,30,E1,89.66,48.28,-21.82,No,No,Male,Direct,3,L001,201301,,5,D12
536,2118610,No,0,0,E2,16.72,31.31,12.5,No,No,Male,Direct,5,L004,560034,38,2,D12
537,2118630,No,0,30,E1,47.42,47.42,0,No,Yes,Male,Direct,2,L001,201301,24,2,D22
538,2118716,No,62,30,E1,44.44,40,-3.08,No,No,Male,Direct,4,L001,201301,28,5,D20
539,2118805,No,0,30,E1,9.76,9.76,0,No,No,Male,Direct,3,L001,201301,26,5,D21
540,2118878,Yes,1,60,E1,44.44,27.78,-11.54,No,No,Male,Direct,5,L001,201301,33,1,D2
541,2119296,No,16,30,E2,33.33,33.33,0,No,No,Male,Employee Referral,3,L005,500004,29,2,D6
542,2119360,No,1,90,E2,30.55,30.55,0,No,No,Male,Employee Referral,7,L002,600020,32,2,D23
543,2119541,Yes,2,0,E2,56.86,37.25,-12.5,No,No,Female,Employee Referral,3,L001,201301,,2,D15
545,2119655,No,1,90,E2,34.91,9.09,-19.14,No,No,Male,Direct,3,L001,201301,27,2,D7
546,2119874,No,2,0,E1,66.67,50,-10,No,No,Male,Employee Referral,4,L004,560034,29,4,D14
548,2120133,No,32,45,E3,32.12,32.12,0,No,No,Male,Direct,6,L001,201301,27,2,D17
549,2120232,No,1,30,E2,30.95,48.81,13.64,No,Yes,Male,Direct,4,L001,201301,28,2,D24
550,2120258,No,3,60,E2,31.94,41.67,7.37,No,No,Male,Direct,4,L001,201301,32,2,D14
551,2120572,No,11,30,E1,59.66,42.86,-10.53,No,No,Male,Direct,5,L001,201301,28,6,D2
552,2120791,No,0,30,E3,0,-3.79,-3.79,No,No,Male,Direct,12,L001,201301,36,2,D7
555,2120897,Yes,62,75,E2,79.78,70.79,-5,No,Yes,Male,Employee Referral,7,L001,201301,30,5,D14
556,2120920,Yes,6,45,E2,26.76,26.76,0,No,No,Male,Direct,12,L001,201301,30,2,D3
558,2121031,Yes,6,30,E1,50,40,-6.67,No,No,Male,Direct,4,L002,600020,27,5,D18
560,2121112,No,3,30,,0,-6.45,-6.45,No,No,Male,Direct,8,L004,560034,,2,D4
561,2121207,No,1,30,E2,42.86,42.86,0,No,No,Male,Direct,4,L001,201301,31,2,D7
562,2121527,Yes,17,30,E1,83.33,26.67,-30.91,No,No,Female,Direct,2,L001,201301,27,5,D14
563,2122391,No,1,60,E2,38.46,38.46,0,No,No,Female,Employee Referral,6,L001,201301,35,3,D11
564,2122623,No,1,0,E1,10.66,30.78,18.18,No,Yes,Male,Agency,3,L004,560034,26,6,D2
565,2122706,No,0,90,E3,28.97,28.97,0,No,No,Male,Direct,7,L002,600020,34,2,D6
566,2123227,No,210,30,E2,79.17,45.83,-18.6,No,No,Male,Direct,5,L002,600020,30,2,D15
567,2123270,Yes,6,30,E2,34.15,34.15,0,No,No,Male,Direct,5,L001,201301,27,2,D18
568,2123719,Yes,27,30,E1,45.83,45.83,0,No,No,Male,Employee Referral,3,L001,201301,30,5,D19
569,2123913,No,0,0,E2,25,-12.5,-30,No,Yes,Male,Direct,6,L001,201301,32,2,D6
570,2124670,No,2,90,E1,42.86,42.86,0,No,No,Male,Direct,3,L009,400001,26,2,D24
571,2124683,No,29,90,E1,22.22,55.56,27.27,No,No,Male,Direct,5,L001,201301,31,1,D22
573,2125000,No,1,0,E1,23.08,23.08,0,No,Yes,Male,Direct,2,L001,201301,27,2,D11
574,2125046,Yes,62,60,E1,66.67,50,-10,No,No,Female,Employee Referral,3,L003,122107,29,4,D5
575,2125244,No,1,30,E1,66.67,83.33,10,No,No,Male,Agency,2,L001,201301,26,2,D16
578,2125838,Yes,80,90,E3,29.77,29.77,0,No,No,Male,Direct,10,L005,500004,33,6,D13
580,2126303,Yes,0,30,E1,24.61,24.61,0,No,No,Male,Direct,3,L001,201301,26,5,D17
581,2126389,Yes,17,60,E2,33.33,177.78,108.33,No,No,Male,Direct,6,L001,201301,30,1,D19
584,2126878,Yes,78,30,E2,-4.26,2.13,6.67,No,No,Male,Direct,6,L005,500004,29,8,D19
585,2127041,No,2,0,E2,44.12,43.38,-0.51,No,No,Male,Direct,6,L004,560034,34,5,D17
588,2127782,No,17,30,E3,20,20,0,No,No,Male,Direct,10,L001,201301,36,1,D6
589,2128251,No,58,30,E2,50.33,50.33,0,No,No,Male,Direct,7,L002,600020,,2,D24
591,2128352,No,0,0,E2,28.42,43.84,12,No,Yes,Male,Direct,7,L001,201301,32,2,D4
593,2128469,Yes,97,120,E1,1.67,1.67,0,No,No,Female,Direct,3,L008,411002,28,1,D6
594,2128714,Yes,41,45,E1,20,4,-13.33,No,Yes,Male,Direct,5,Null,560002,33,7,D2
596,2129464,Yes,9,30,E1,46.51,46.51,0,No,No,Male,Direct,2,L002,600020,30,3,D19
598,2129601,Yes,1,30,E1,25,25,0,No,No,Male,Direct,4,L002,600020,28,6,D14
599,2130101,No,4,60,E1,66.67,70.51,2.31,Yes,No,Male,Direct,4,L004,560034,30,6,D8
600,2130730,No,59,30,E1,85.71,71.43,-7.69,No,No,Male,Direct,4,L004,560034,33,4,D12
601,2130753,No,57,30,E1,77.78,94.44,9.38,No,No,Male,Employee Referral,4,L002,600020,30,4,D17
602,2130839,No,1,30,E2,44.93,44.93,0,No,No,Male,Direct,6,L001,201301,28,2,D22
603,2130922,Yes,53,60,E1,50,50,0,No,No,Female,Direct,6,L002,600020,26,6,D12
604,2131204,No,1,30,E2,29.24,29.24,0,No,No,Male,Employee Referral,7,L001,201301,32,2,D19
605,2131246,No,1,0,E1,20,20,0,No,No,Male,Employee Referral,2,L001,201301,25,2,D21
606,2131535,No,1,45,E2,34.02,85.57,38.46,No,No,Male,Direct,0,L001,201301,40,2,D18
607,2131616,No,1,0,E2,54.76,54.76,0,No,Yes,Male,Employee Referral,6,L001,201301,31,2,D15
608,2131676,No,18,30,E1,30.53,30.53,0,No,No,Male,Direct,4,L002,600020,26,1,D6
609,2131733,Yes,6,60,E2,25,2.5,-18,No,No,Male,Employee Referral,7,L003,122107,29,8,D8
610,2131968,No,12,30,E1,32.65,32.65,0,No,No,Female,Employee Referral,4,L001,201301,27,6,D13
612,2132737,Yes,1,0,E1,66.67,133.33,40,No,Yes,Male,Agency,4,L001,201301,28,6,D19
614,2133665,No,0,0,E2,77.78,77.78,0,No,Yes,Male,Direct,3,L004,560034,26,2,D20
615,2133747,No,2,0,E1,50,37.5,-8.33,No,No,Male,Agency,2,L001,201301,27,2,D17
616,2133758,Yes,2,30,E2,42.86,20,-16,No,No,Male,Direct,4,L001,201301,31,2,D11
617,2134039,Yes,7,30,E1,2.04,42.86,40,No,No,Male,Direct,2,L001,201301,33,2,D18
618,2134381,No,0,0,E2,42.86,19.85,-16.11,Yes,No,Male,Employee Referral,5,L002,600020,31,2,D7
620,2134817,Yes,28,45,E2,21.93,21.93,0,No,Yes,Male,Direct,4,L001,201301,26,2,D15
621,2134959,Yes,3,0,E1,45.83,41.67,-2.86,No,No,Female,Employee Referral,2,L001,201301,30,1,D1
623,2136278,No,16,60,E2,85.19,51.52,-18.18,No,No,Male,Employee Referral,4,L005,500004,25,2,D23
624,2136315,No,3,30,E1,18.18,16.36,-1.54,No,No,Female,Employee Referral,3,L001,201301,26,5,D10
625,2136567,No,31,30,E1,25,25,0,No,No,Male,Direct,4,L004,560034,27,4,D13
629,2136958,No,17,75,E2,19.4,11.94,-6.25,No,No,Male,Direct,7,L002,600020,34,8,D21
632,2138445,No,2,30,E1,132.45,42.86,-38.54,No,Yes,Male,Direct,4,L001,201301,30,1,D6
633,2138471,No,27,30,E1,32.44,32.44,0,No,No,Female,Employee Referral,3,L002,600020,27,4,D12
635,2138841,Yes,32,45,E2,35.85,50.2,10.57,No,No,Male,Direct,5,L005,500004,27,2,D13
637,2139136,Yes,49,30,E2,20,7.5,-10.42,No,No,Male,Employee Referral,12,L002,600020,37,1,D16
638,2140585,No,23,45,E1,37.5,45,5.45,No,No,Male,Direct,3,L001,201301,29,6,D19
639,2140793,Yes,2,30,E1,23.08,15.38,-6.25,No,No,Male,Direct,5,L001,201301,30,5,D10
640,2143355,No,0,30,E1,50,50,0,No,Yes,Male,Direct,4,L002,600020,27,1,D1
641,2143448,No,0,30,E2,57.14,14.29,-27.27,No,Yes,Male,Direct,6,L001,201301,31,2,D1
643,2143686,No,3,30,E1,30,35.42,4.17,No,No,Male,Direct,5,L004,560034,33,4,D14
644,2143765,Yes,41,90,E1,10.77,10.77,0,No,No,Male,Employee Referral,5,L002,600020,,4,D7
645,2143770,Yes,5,30,E1,25,-10,-28,No,No,Male,Employee Referral,1,L001,201301,23,2,D13
646,2144272,No,2,0,E3,17.75,17.75,0,No,Yes,Male,Direct,8,L004,560034,36,2,D9
647,2144343,No,0,60,E2,41.53,65.12,16.67,No,No,Male,Direct,4,L001,201301,26,2,D2
649,2144825,Yes,37,45,E1,39.24,39.24,0,No,No,Female,Direct,3,L004,560034,27,7,D22
650,2145173,Yes,42,60,E2,71.43,57.14,-8.33,No,No,Male,Direct,5,L001,201301,27,6,D24
651,2145517,Yes,64,60,E2,44.44,44.44,0,No,No,Male,Employee Referral,6,L001,201301,33,2,D23
652,2145771,Yes,88,60,E1,28.21,0,-22,No,No,Male,Employee Referral,2,L002,600020,25,1,D7
653,2146026,Yes,1,45,E1,18.18,-12.73,-26.15,No,Yes,Male,Direct,4,L001,201301,31,1,D9
654,2146469,No,66,75,E2,40,66.67,19.05,No,Yes,Male,Employee Referral,3,L001,201301,24,2,D17
655,2146807,Yes,90,90,E2,31.25,31.25,0,No,No,Male,Direct,6,L001,201301,30,6,D2
656,2146927,Yes,53,60,E2,37.5,62.5,18.18,No,Yes,Male,Direct,4,L002,600020,27,2,D4
657,2147122,Yes,12,30,E1,42.86,42.86,0,No,Yes,Male,Direct,1,L002,600020,23,1,D5
658,2147297,No,10,30,E2,26.32,15.79,-8.33,Yes,Yes,Male,Employee Referral,6,L004,560034,32,1,D24
659,2147302,No,5,45,E2,44,50.8,4.72,No,No,Male,Employee Referral,2,L001,201301,24,2,D11
660,2147577,Yes,3,75,E3,33.69,33.69,0,No,Yes,Male,Employee Referral,8,L001,201301,31,2,D2
661,2147590,No,1,45,E2,66.67,60,-4,No,No,Male,Direct,7,L001,201301,28,2,D18
662,2147859,No,4,45,E1,35.87,35.87,0,No,No,Female,Direct,6,L004,560034,31,1,D21
663,2147964,Yes,50,30,E1,40,30,-7.14,No,No,Male,Direct,4,L001,201301,32,5,D24
664,2148210,Yes,15,30,E2,21.15,21.15,0,No,No,Male,Direct,6,L002,600020,33,1,D11
